sfc_wspd,sfc_wdir,t_slow,rh_slow,t_fast,dewpoint,der_rh,pressure,compass_dir,gps_date,gps_time,lat,lon,gps_alt,gps_spd,gps_dir,panel_temp,qc1,qc2,qc3,qc4
2.548,45.47,14.8,31.1,14.48,-2.113,31.77,977.21,256.5,10325,150128,35.24553,-97.47582,366.8,0.0,0.0,19.75,0,1,0,0
2.94,69.13,14.8,31.1,14.43,-2.113,31.87,977.2,256.3,10325,150129,35.24553,-97.47582,366.8,0.0,0.0,19.75,0,1,0,0
2.842,79.55,14.8,31.0,14.39,-2.157,31.84,977.21,256.3,10325,150130,35.24553,-97.47582,366.8,0.0,0.0,19.75,0,1,0,0
2.45,57.32,14.8,31.0,14.5,-2.157,31.63,977.21,256.3,10325,150131,35.24553,-97.47582,366.8,0.0,0.0,19.75,0,1,0,0
2.156,43.19,14.8,31.0,14.56,-2.157,31.51,977.21,256.3,10325,150132,35.24553,-97.47582,366.8,0.0,0.0,19.75,0,1,0,0
2.744,53.38,14.8,31.0,14.51,-2.157,31.59,977.21,256.2,10325,150133,35.24553,-97.47582,366.8,0.0,0.0,19.75,0,1,0,0
3.038,56.72,14.8,31.0,14.49,-2.157,31.64,977.21,256.3,10325,150134,35.24553,-97.47582,366.8,0.0,0.0,19.76,0,1,0,0
2.842,58.76,14.8,31.0,14.54,-2.157,31.53,977.21,256.4,10325,150135,35.24553,-97.47582,366.8,0.0,0.0,19.76,0,1,0,0
2.744,62.61,14.8,31.0,14.58,-2.157,31.46,977.21,256.0,10325,150136,35.24553,-97.47582,366.8,0.0,0.0,19.76,0,1,0,0
2.646,51.36,14.8,31.0,14.54,-2.157,31.53,977.21,256.3,10325,150137,35.24553,-97.47582,366.8,0.0,0.0,19.76,0,1,0,0
2.744,45.65,14.8,31.0,14.49,-2.157,31.64,977.22,256.3,10325,150138,35.24553,-97.47582,366.8,0.0,0.0,19.76,0,1,0,0
2.94,49.24,14.8,31.0,14.47,-2.157,31.68,977.22,256.2,10325,150139,35.24553,-97.47582,366.8,0.0,0.0,19.76,0,1,0,0
2.842,61.48,14.8,31.0,14.45,-2.157,31.71,977.22,256.3,10325,150140,35.24553,-97.47582,366.8,0.0,0.0,19.76,0,1,0,0
2.94,76.73,14.8,31.0,14.45,-2.157,31.72,977.22,256.3,10325,150141,35.24553,-97.47582,366.7,0.0,0.0,19.77,0,1,0,0
2.646,88.0,14.8,31.0,14.64,-2.157,31.34,977.22,256.4,10325,150142,35.24553,-97.47582,366.6,0.0,0.0,19.77,0,1,0,0
2.352,40.3,14.8,31.0,14.72,-2.157,31.16,977.22,256.4,10325,150143,35.24553,-97.47582,366.5,0.0,0.0,19.77,0,1,0,0
2.352,57.09,14.8,31.0,14.73,-2.157,31.14,977.22,256.3,10325,150144,35.24553,-97.47582,366.5,0.0,0.0,19.77,0,1,0,0
2.156,71.18,14.8,31.0,14.71,-2.157,31.2,977.23,256.3,10325,150145,35.24553,-97.47582,366.4,0.0,0.0,19.77,0,1,0,0
1.96,28.16,14.8,31.0,14.71,-2.157,31.19,977.23,256.4,10325,150146,35.24553,-97.47582,366.4,0.0,0.0,19.77,0,1,0,0
1.96,56.01,14.8,31.0,14.78,-2.157,31.06,977.23,256.3,10325,150147,35.24553,-97.47582,366.4,0.0,0.0,19.77,0,1,0,0
2.156,59.89,14.8,31.0,14.86,-2.157,30.9,977.23,256.2,10325,150148,35.24553,-97.47582,366.4,0.0,0.0,19.77,0,1,0,0
2.058,51.12,14.8,31.0,14.94,-2.157,30.74,977.23,256.4,10325,150149,35.24553,-97.47582,366.2,0.0,0.0,19.78,0,1,0,0
1.862,61.04,14.8,31.0,14.88,-2.157,30.85,977.23,256.4,10325,150150,35.24552,-97.47582,366.2,0.0,0.0,19.78,0,1,0,0
1.568,78.76,14.8,31.0,14.84,-2.157,30.93,977.23,256.4,10325,150151,35.24552,-97.47582,366.1,0.0,0.0,19.78,0,1,0,0
1.176,100.5,14.8,31.1,14.9,-2.113,30.92,977.23,256.4,10325,150152,35.24552,-97.47582,366.1,0.0,0.0,19.78,0,1,0,0
0.98,126.7,14.8,31.1,15.01,-2.113,30.7,977.23,256.4,10325,150153,35.24552,-97.47582,366.0,0.0,0.0,19.78,0,1,0,0
0.98,117.1,14.8,31.1,15.18,-2.113,30.37,977.24,256.5,10325,150154,35.24552,-97.47582,366.0,0.0,0.0,19.78,0,1,0,0
1.176,70.7,14.8,31.2,15.14,-2.07,30.53,977.24,256.5,10325,150155,35.24552,-97.47582,365.9,0.0,0.0,19.78,0,1,0,0
2.548,59.05,14.8,31.2,15.01,-2.07,30.78,977.24,256.4,10325,150156,35.24552,-97.47582,365.8,0.0,0.0,19.79,0,1,0,0
3.136,58.52,14.8,31.3,14.92,-2.026,31.07,977.24,256.3,10325,150157,35.24552,-97.47582,365.8,0.0,0.0,19.79,0,1,0,0
3.234,65.6,14.8,31.3,14.86,-2.026,31.2,977.25,256.3,10325,150158,35.24552,-97.47582,365.7,0.0,0.0,19.79,0,1,0,0
2.254,49.32,14.8,31.3,14.95,-2.026,31.02,977.25,256.4,10325,150159,35.24552,-97.47582,365.7,0.0,0.0,19.79,0,1,0,0
1.274,57.46,14.8,31.3,14.87,-2.026,31.18,977.25,256.4,10325,150200,35.24552,-97.47582,365.7,0.0,0.0,19.79,0,1,0,0
0.882,112.1,14.8,31.3,14.89,-2.026,31.13,977.25,256.4,10325,150201,35.24552,-97.47582,365.7,0.0,0.0,19.79,0,1,0,0
1.666,99.7,14.8,31.3,14.87,-2.026,31.18,977.25,256.4,10325,150202,35.24552,-97.47582,365.6,0.0,0.0,19.79,0,1,0,0
2.156,32.72,14.8,31.3,14.8,-2.026,31.3,977.25,256.6,10325,150203,35.24552,-97.47582,365.5,0.0,0.0,19.8,0,1,0,0
2.548,82.3,14.8,31.3,14.78,-2.026,31.35,977.24,256.4,10325,150204,35.24552,-97.47582,365.3,0.0,0.0,19.8,0,1,0,0
2.254,62.33,14.8,31.3,14.81,-2.026,31.28,977.24,256.4,10325,150205,35.24552,-97.47582,365.3,0.0,0.0,19.8,0,1,0,0
2.058,44.87,14.8,31.3,14.9,-2.026,31.12,977.24,256.5,10325,150206,35.24552,-97.47582,365.1,0.0,0.0,19.8,0,1,0,0
1.568,48.42,14.8,31.3,14.92,-2.026,31.07,977.24,256.5,10325,150207,35.24552,-97.47582,364.9,0.0,0.0,19.8,0,1,0,0
1.764,66.58,14.8,31.3,14.9,-2.026,31.11,977.24,256.5,10325,150208,35.24552,-97.47582,364.8,0.0,0.0,19.8,0,1,0,0
2.156,55.42,14.8,31.3,14.87,-2.026,31.18,977.24,256.5,10325,150209,35.24552,-97.47582,364.7,0.0,0.0,19.8,0,1,0,0
2.548,71.82,14.8,31.3,14.94,-2.026,31.04,977.25,256.1,10325,150210,35.24552,-97.47582,364.7,0.0,0.0,19.8,0,1,0,0
3.038,59.57,14.8,31.3,14.98,-2.026,30.94,977.24,256.5,10325,150211,35.24552,-97.47582,364.7,0.0,0.0,19.81,0,1,0,0
2.744,43.18,14.8,31.3,15.12,-2.026,30.67,977.24,256.4,10325,150212,35.24552,-97.47582,364.7,0.0,0.0,19.81,0,1,0,0
3.43,84.3,14.8,31.3,15.12,-2.026,30.66,977.24,256.4,10325,150213,35.24552,-97.47582,364.7,0.0,0.0,19.81,0,1,0,0
3.92,50.07,14.8,31.3,15.06,-2.026,30.8,977.25,256.6,10325,150214,35.24552,-97.47582,364.7,0.0,0.0,19.81,0,1,0,0
2.744,54.28,14.8,31.3,15.05,-2.026,30.8,977.25,256.3,10325,150215,35.24552,-97.47582,364.7,0.0,0.0,19.81,0,1,0,0
2.254,40.72,14.8,31.3,15.07,-2.026,30.77,977.24,256.5,10325,150216,35.24552,-97.47582,364.7,0.0,0.0,19.81,0,1,0,0
2.45,357.2,14.8,31.3,15.04,-2.026,30.82,977.25,256.5,10325,150217,35.24552,-97.47582,364.7,0.0,0.0,19.81,0,1,0,0
3.724,26.77,14.8,31.3,14.97,-2.026,30.97,977.26,256.3,10325,150218,35.24552,-97.47582,364.7,0.0,0.0,19.82,0,1,0,0
4.41,47.0,14.8,31.3,14.89,-2.026,31.13,977.26,256.4,10325,150219,35.24552,-97.47582,364.7,0.0,0.0,19.82,0,1,0,0
3.43,6.762,14.8,31.3,14.84,-2.026,31.24,977.25,256.2,10325,150220,35.24552,-97.47582,364.7,0.0,0.0,19.82,0,1,0,0
2.646,49.83,14.8,31.3,14.77,-2.026,31.38,977.25,256.4,10325,150221,35.24552,-97.47582,364.7,0.0,0.0,19.82,0,1,0,0
2.548,43.55,14.8,31.3,14.68,-2.026,31.55,977.25,256.5,10325,150222,35.24552,-97.47582,364.7,0.0,0.0,19.82,0,1,0,0
2.45,53.01,14.8,31.3,14.63,-2.026,31.65,977.25,256.4,10325,150223,35.24552,-97.47582,364.7,0.0,0.0,19.82,0,1,0,0
2.254,41.37,14.8,31.3,14.58,-2.026,31.77,977.25,256.4,10325,150224,35.24552,-97.47582,364.7,0.0,0.0,19.82,0,1,0,0
2.646,28.51,14.8,31.3,14.54,-2.026,31.85,977.25,256.3,10325,150225,35.24552,-97.47582,364.7,0.0,0.0,19.83,0,1,0,0
3.234,55.31,14.8,31.3,14.53,-2.026,31.87,977.25,256.4,10325,150226,35.24552,-97.47582,364.7,0.0,0.0,19.83,0,1,0,0
3.626,46.31,14.8,31.3,14.49,-2.026,31.94,977.25,256.4,10325,150227,35.24552,-97.47582,364.7,0.0,0.0,19.83,0,1,0,0
3.822,62.6,14.8,31.3,14.42,-2.026,32.09,977.26,256.6,10325,150228,35.24552,-97.47582,364.7,0.0,0.0,19.83,0,1,0,0
4.116,47.99,14.9,31.3,14.38,-1.939,32.38,977.26,256.3,10325,150229,35.24552,-97.47582,364.7,0.0,0.0,19.83,0,1,0,0
3.724,42.08,14.9,31.3,14.34,-1.939,32.46,977.26,256.4,10325,150230,35.24552,-97.47582,364.7,0.0,0.0,19.83,0,1,0,0
3.626,48.52,14.9,31.2,14.3,-1.982,32.44,977.27,256.5,10325,150231,35.24552,-97.47582,364.7,0.0,0.0,19.83,0,1,0,0
3.822,46.2,14.9,31.2,14.25,-1.982,32.55,977.27,256.4,10325,150232,35.24552,-97.47582,364.7,0.0,0.0,19.83,0,1,0,0
4.214,60.37,14.9,31.2,14.21,-1.982,32.63,977.27,256.2,10325,150233,35.24552,-97.47582,364.7,0.0,0.0,19.84,0,1,0,0
3.332,50.77,14.9,31.0,14.2,-2.069,32.45,977.27,256.4,10325,150234,35.24552,-97.47582,364.7,0.0,0.0,19.84,0,1,0,0
3.43,55.79,14.9,31.0,14.2,-2.069,32.45,977.27,256.5,10325,150235,35.24552,-97.47582,364.7,0.0,0.0,19.84,0,1,0,0
3.332,33.22,14.8,30.9,14.2,-2.2,32.13,977.27,256.2,10325,150236,35.24552,-97.47582,364.7,0.0,0.0,19.84,0,1,0,0
3.822,58.81,14.8,30.9,14.21,-2.2,32.12,977.27,256.4,10325,150237,35.24552,-97.47582,364.7,0.0,0.0,19.84,0,1,0,0
4.312,61.72,14.8,30.8,14.17,-2.244,32.08,977.27,256.6,10325,150238,35.24552,-97.47582,364.7,0.0,0.0,19.84,0,1,0,0
4.214,78.46,14.8,30.8,14.16,-2.244,32.12,977.27,256.6,10325,150239,35.24552,-97.47582,364.7,0.0,0.0,19.84,0,1,0,0
4.018,81.9,14.8,30.8,14.16,-2.244,32.12,977.27,256.4,10325,150240,35.24552,-97.47582,364.7,0.0,0.0,19.85,0,1,0,0
3.92,69.49,14.8,30.7,14.18,-2.288,31.97,977.27,256.6,10325,150241,35.24552,-97.47582,364.7,0.0,0.0,19.85,0,1,0,0
3.724,73.22,14.8,30.7,14.23,-2.288,31.87,977.27,256.4,10325,150242,35.24552,-97.47582,364.7,0.0,0.0,19.85,0,1,0,0
4.018,55.72,14.8,30.6,14.22,-2.332,31.78,977.29,256.5,10325,150243,35.24552,-97.47582,364.7,0.0,0.0,19.85,0,1,0,0
3.626,93.5,14.8,30.6,14.33,-2.332,31.56,977.29,256.5,10325,150244,35.24552,-97.47582,364.7,0.0,0.0,19.85,0,1,0,0
3.038,61.04,14.8,30.6,14.46,-2.332,31.29,977.29,256.5,10325,150245,35.24552,-97.47582,364.7,0.0,0.0,19.85,0,1,0,0
4.018,83.0,14.8,30.6,14.41,-2.332,31.39,977.29,256.6,10325,150246,35.24552,-97.47582,364.7,0.0,0.0,19.85,0,1,0,0
3.92,53.47,14.8,30.5,14.36,-2.377,31.4,977.29,256.6,10325,150247,35.24552,-97.47582,364.7,0.0,0.0,19.85,0,1,0,0
3.528,63.73,14.8,30.5,14.35,-2.377,31.42,977.29,256.5,10325,150248,35.24552,-97.47582,364.7,0.0,0.0,19.86,0,1,0,0
3.332,74.95,14.8,30.5,14.34,-2.377,31.43,977.29,256.2,10325,150249,35.24552,-97.47582,364.7,0.0,0.0,19.86,0,1,0,0
4.214,59.56,14.8,30.5,14.33,-2.377,31.46,977.29,256.4,10325,150250,35.24552,-97.47582,364.7,0.0,0.0,19.86,0,1,0,0
4.704,67.76,14.8,30.5,14.32,-2.377,31.48,977.29,256.5,10325,150251,35.24552,-97.47582,364.7,0.0,0.0,19.86,0,1,0,0
4.312,78.45,14.8,30.4,14.31,-2.421,31.38,977.29,256.2,10325,150252,35.24552,-97.47582,364.7,0.0,0.0,19.86,0,1,0,0
3.528,55.38,14.8,30.4,14.31,-2.421,31.39,977.29,256.5,10325,150253,35.24552,-97.47582,364.7,0.0,0.0,19.86,0,1,0,0
2.548,71.7,14.8,30.4,14.35,-2.421,31.31,977.29,256.4,10325,150254,35.24552,-97.47582,364.7,0.0,0.0,19.86,0,1,0,0
2.45,96.3,14.7,30.4,14.42,-2.508,30.97,977.29,256.2,10325,150255,35.24552,-97.47582,364.7,0.0,0.0,19.87,0,1,0,0
2.058,101.0,14.7,30.4,14.47,-2.508,30.87,977.29,256.5,10325,150256,35.24552,-97.47582,364.8,0.0,0.0,19.87,0,1,0,0
1.568,61.65,14.7,30.3,14.48,-2.552,30.74,977.29,256.4,10325,150257,35.24552,-97.47582,364.8,0.0,0.0,19.87,0,1,0,0
1.274,43.24,14.7,30.3,14.54,-2.552,30.62,977.29,256.4,10325,150258,35.24552,-97.47582,364.8,0.0,0.0,19.87,0,1,0,0
0.784,53.07,14.7,30.3,14.62,-2.552,30.47,977.29,256.3,10325,150259,35.24552,-97.47582,364.8,0.0,0.0,19.87,0,1,0,0
0.784,68.28,14.7,30.3,14.68,-2.552,30.35,977.29,256.4,10325,150300,35.24552,-97.47582,364.8,0.0,0.0,19.87,0,1,0,0
0.882,115.5,14.7,30.3,14.72,-2.552,30.27,977.29,256.4,10325,150301,35.24552,-97.47582,364.8,0.0,0.0,19.87,0,1,0,0
0.98,108.5,14.7,30.3,14.74,-2.552,30.24,977.29,256.4,10325,150302,35.24552,-97.47582,364.8,0.0,0.0,19.88,0,1,0,0
1.47,77.59,14.7,30.3,14.81,-2.552,30.09,977.29,256.4,10325,150303,35.24552,-97.47582,364.8,0.0,0.0,19.88,0,1,0,0
1.862,101.4,14.7,30.4,14.84,-2.508,30.14,977.28,256.4,10325,150304,35.24552,-97.47582,364.8,0.0,0.0,19.88,0,1,0,0
1.568,95.5,14.7,30.4,14.81,-2.508,30.2,977.28,256.4,10325,150305,35.24552,-97.47582,364.8,0.0,0.0,19.88,0,1,0,0
1.47,60.9,14.7,30.4,14.87,-2.508,30.08,977.28,256.5,10325,150306,35.24552,-97.47582,364.8,0.0,0.0,19.88,0,1,0,0
2.45,68.06,14.7,30.4,14.9,-2.508,30.02,977.28,256.3,10325,150307,35.24552,-97.47582,364.8,0.0,0.0,19.88,0,1,0,0
2.548,82.3,14.7,30.5,14.87,-2.464,30.18,977.28,256.4,10325,150308,35.24552,-97.47582,364.8,0.0,0.0,19.88,0,1,0,0
3.038,83.0,14.7,30.5,14.84,-2.464,30.24,977.29,256.2,10325,150309,35.24552,-97.47582,364.8,0.0,0.0,19.88,0,1,0,0
3.136,84.0,14.7,30.5,14.76,-2.464,30.39,977.29,256.7,10325,150310,35.24552,-97.47582,364.8,0.0,0.0,19.89,0,1,0,0
3.038,87.4,14.7,30.6,14.66,-2.42,30.69,977.29,256.4,10325,150311,35.24552,-97.47582,364.8,0.0,0.0,19.89,0,1,0,0
2.842,84.2,14.7,30.6,14.6,-2.42,30.81,977.28,256.3,10325,150312,35.24552,-97.47582,364.8,0.0,0.0,19.89,0,1,0,0
2.45,72.05,14.7,30.7,14.6,-2.375,30.91,977.28,256.5,10325,150313,35.24552,-97.47582,364.8,0.0,0.0,19.89,0,1,0,0
2.548,52.62,14.7,30.7,14.69,-2.375,30.73,977.28,256.4,10325,150314,35.24552,-97.47582,364.8,0.0,0.0,19.89,0,1,0,0
2.352,76.1,14.7,30.7,14.75,-2.375,30.62,977.28,256.4,10325,150315,35.24552,-97.47582,364.8,0.0,0.0,19.89,0,1,0,0
1.764,62.35,14.7,30.7,14.8,-2.375,30.52,977.28,256.4,10325,150316,35.24552,-97.47582,364.8,0.0,0.0,19.89,0,1,0,0
1.568,89.8,14.7,30.7,14.83,-2.375,30.46,977.27,256.3,10325,150317,35.24552,-97.47582,364.8,0.0,0.0,19.9,0,1,0,0
1.47,132.3,14.7,30.8,14.88,-2.332,30.45,977.27,256.5,10325,150318,35.24552,-97.47582,364.8,0.0,0.0,19.9,0,1,0,0
1.47,100.9,14.7,30.8,14.94,-2.332,30.34,977.27,256.5,10325,150319,35.24552,-97.47582,364.8,0.0,0.0,19.9,0,1,0,0
1.47,69.3,14.7,30.8,14.94,-2.332,30.34,977.26,256.6,10325,150320,35.24552,-97.47582,364.8,0.0,0.0,19.9,0,1,0,0
2.058,107.1,14.7,30.8,14.89,-2.332,30.43,977.27,256.4,10325,150321,35.24552,-97.47582,364.8,0.0,0.0,19.9,0,1,0,0
2.254,96.1,14.7,30.8,14.86,-2.332,30.49,977.27,256.4,10325,150322,35.24552,-97.47582,364.8,0.0,0.0,19.9,0,1,0,0
2.156,92.1,14.7,30.9,14.82,-2.288,30.68,977.26,256.5,10325,150323,35.24552,-97.47582,364.8,0.0,0.0,19.9,0,1,0,0
2.254,112.2,14.7,30.9,14.78,-2.288,30.74,977.26,256.4,10325,150324,35.24552,-97.47582,364.8,0.0,0.0,19.9,0,1,0,0
2.45,98.5,14.7,30.9,14.73,-2.288,30.84,977.26,256.8,10325,150325,35.24552,-97.47582,364.8,0.0,0.0,19.91,0,1,0,0
2.548,69.06,14.7,30.9,14.69,-2.288,30.93,977.26,256.3,10325,150326,35.24552,-97.47582,364.8,0.0,0.0,19.91,0,1,0,0
2.254,54.06,14.7,30.9,14.69,-2.288,30.94,977.26,256.3,10325,150327,35.24552,-97.47582,364.8,0.0,0.0,19.91,0,1,0,0
2.254,75.16,14.7,30.9,14.72,-2.288,30.87,977.26,256.3,10325,150328,35.24552,-97.47582,364.8,0.0,0.0,19.91,0,1,0,0
3.038,77.95,14.7,31.0,14.73,-2.244,30.94,977.26,256.3,10325,150329,35.24552,-97.47582,364.8,0.0,0.0,19.91,0,1,0,0
2.94,74.37,14.7,31.0,14.74,-2.244,30.92,977.26,256.2,10325,150330,35.24552,-97.47582,364.8,0.0,0.0,19.91,0,1,0,0
2.744,70.0,14.7,31.0,14.75,-2.244,30.92,977.26,256.4,10325,150331,35.24552,-97.47582,364.8,0.0,0.0,19.91,0,1,0,0
3.234,79.71,14.7,31.0,14.72,-2.244,30.97,977.26,256.3,10325,150332,35.24552,-97.47582,364.8,0.0,0.0,19.92,0,1,0,0
3.528,72.58,14.7,31.0,14.68,-2.244,31.06,977.26,256.4,10325,150333,35.24552,-97.47582,364.8,0.0,0.0,19.92,0,1,0,0
3.626,62.45,14.8,31.0,14.62,-2.157,31.38,977.26,256.2,10325,150334,35.24552,-97.47582,364.8,0.0,0.0,19.92,0,1,0,0
3.43,72.76,14.8,31.0,14.78,-2.157,31.05,977.26,256.3,10325,150335,35.24552,-97.47582,364.8,0.0,0.0,19.92,0,1,0,0
3.43,59.28,14.8,31.1,14.75,-2.113,31.21,977.26,256.3,10325,150336,35.24552,-97.47582,364.8,0.0,0.0,19.92,0,1,0,0
3.038,67.78,14.8,31.1,14.74,-2.113,31.23,977.25,256.3,10325,150337,35.24552,-97.47582,364.8,0.0,0.0,19.92,0,1,0,0
2.352,60.41,14.8,31.1,15.0,-2.113,30.71,977.25,256.2,10325,150338,35.24552,-97.47582,364.8,0.0,0.0,19.92,0,1,0,0
2.254,69.55,14.8,31.1,15.13,-2.113,30.45,977.25,256.3,10325,150339,35.24552,-97.47582,364.8,0.0,0.0,19.92,0,1,0,0
2.156,68.34,14.8,31.1,15.16,-2.113,30.4,977.25,256.3,10325,150340,35.24552,-97.47582,364.8,0.0,0.0,19.93,0,1,0,0
2.156,72.63,14.8,31.1,15.12,-2.113,30.48,977.25,256.3,10325,150341,35.24552,-97.47582,364.8,0.0,0.0,19.93,0,1,0,0
1.862,56.4,14.8,31.1,15.05,-2.113,30.62,977.25,256.3,10325,150342,35.24552,-97.47582,364.8,0.0,0.0,19.93,0,1,0,0
1.764,35.99,14.8,31.0,14.99,-2.157,30.63,977.25,256.1,10325,150343,35.24552,-97.47582,364.8,0.0,0.0,19.93,0,1,0,0
1.862,39.59,14.8,31.0,14.96,-2.157,30.69,977.25,256.1,10325,150344,35.24552,-97.47582,364.8,0.0,0.0,19.93,0,1,0,0
1.862,41.14,14.8,31.0,14.94,-2.157,30.74,977.25,256.2,10325,150345,35.24552,-97.47582,364.8,0.0,0.0,19.93,0,1,0,0
1.666,27.41,14.8,31.0,14.92,-2.157,30.78,977.26,256.1,10325,150346,35.24552,-97.47582,364.8,0.0,0.0,19.93,0,1,0,0
1.568,34.71,14.8,31.0,14.91,-2.157,30.8,977.26,256.2,10325,150347,35.24552,-97.47582,364.8,0.0,0.0,19.94,0,1,0,0
1.666,46.31,14.8,31.0,14.91,-2.157,30.79,977.26,256.2,10325,150348,35.24552,-97.47582,364.8,0.0,0.0,19.94,0,1,0,0
1.862,48.74,14.8,31.0,14.92,-2.157,30.76,977.26,256.2,10325,150349,35.24552,-97.47582,364.8,0.0,0.0,19.94,0,1,0,0
2.058,39.25,14.8,31.1,14.93,-2.113,30.84,977.26,256.2,10325,150350,35.24552,-97.47582,364.8,0.0,0.0,19.94,0,1,0,0
2.45,33.66,14.8,31.1,14.93,-2.113,30.85,977.26,256.2,10325,150351,35.24552,-97.47582,364.8,0.0,0.0,19.94,0,1,0,0
2.646,69.21,14.8,31.2,14.9,-2.07,31.02,977.26,256.2,10325,150352,35.24552,-97.47582,364.8,0.0,0.0,19.94,0,1,0,0
3.234,37.28,14.8,31.2,14.85,-2.07,31.12,977.26,256.2,10325,150353,35.24552,-97.47582,364.8,0.0,0.0,19.94,0,1,0,0
3.234,46.0,14.8,31.3,14.75,-2.026,31.41,977.27,256.3,10325,150354,35.24552,-97.47582,364.8,0.0,0.0,19.94,0,1,0,0
3.724,50.1,14.8,31.4,14.65,-1.983,31.72,977.28,256.3,10325,150355,35.24552,-97.47582,364.9,0.0,0.0,19.95,0,1,0,0
4.018,42.57,14.8,31.4,14.56,-1.983,31.89,977.29,256.2,10325,150356,35.24552,-97.47582,364.9,0.0,0.0,19.95,0,1,0,0
4.018,43.39,14.8,31.4,14.5,-1.983,32.02,977.29,256.3,10325,150357,35.24552,-97.47582,364.9,0.0,0.0,19.95,0,1,0,0
3.724,26.87,14.8,31.4,14.45,-1.983,32.12,977.28,256.1,10325,150358,35.24552,-97.47582,364.9,0.0,0.0,19.95,0,1,0,0
3.136,29.58,14.8,31.4,14.44,-1.983,32.15,977.28,256.1,10325,150359,35.24552,-97.47582,364.9,0.0,0.0,19.95,0,1,0,0
2.45,18.71,14.8,31.4,14.47,-1.983,32.09,977.27,256.3,10325,150400,35.24552,-97.47582,364.9,0.0,0.0,19.95,0,1,0,0
2.352,32.46,14.8,31.4,14.5,-1.983,32.02,977.27,256.1,10325,150401,35.24552,-97.47582,364.9,0.0,0.0,19.95,0,1,0,0
2.352,61.25,14.8,31.3,14.49,-2.026,31.93,977.27,256.2,10325,150402,35.24552,-97.47582,364.9,0.0,0.0,19.96,0,1,0,0
3.038,46.31,14.8,31.3,14.44,-2.026,32.05,977.28,256.3,10325,150403,35.24552,-97.47582,364.9,0.0,0.0,19.96,0,1,0,0
3.528,54.3,14.8,31.3,14.38,-2.026,32.17,977.28,256.2,10325,150404,35.24552,-97.47582,364.9,0.0,0.0,19.96,0,1,0,0
3.724,59.78,14.8,31.3,14.35,-2.026,32.24,977.28,256.2,10325,150405,35.24552,-97.47582,364.9,0.0,0.0,19.96,0,1,0,0
3.234,48.29,14.8,31.3,14.33,-2.026,32.28,977.28,256.2,10325,150406,35.24552,-97.47582,364.9,0.0,0.0,19.96,0,1,0,0
3.234,73.76,14.8,31.3,14.34,-2.026,32.25,977.28,256.2,10325,150407,35.24552,-97.47582,364.9,0.0,0.0,19.96,0,1,0,0
3.136,41.71,14.8,31.3,14.39,-2.026,32.15,977.27,256.4,10325,150408,35.24552,-97.47582,364.9,0.0,0.0,19.96,0,1,0,0
3.626,53.98,14.8,31.3,14.39,-2.026,32.15,977.27,256.3,10325,150409,35.24552,-97.47582,364.9,0.0,0.0,19.97,0,1,0,0
3.626,67.58,14.8,31.2,14.4,-2.07,32.03,977.27,256.2,10325,150410,35.24552,-97.47582,364.9,0.0,0.0,19.97,0,1,0,0
3.332,45.1,14.8,31.1,14.42,-2.113,31.88,977.27,256.3,10325,150411,35.24552,-97.47582,364.9,0.0,0.0,19.97,0,1,0,0
3.332,67.81,14.8,31.1,14.4,-2.113,31.92,977.27,256.3,10325,150412,35.24552,-97.47582,364.9,0.0,0.0,19.97,0,1,0,0
2.842,56.36,14.8,31.1,14.42,-2.113,31.89,977.27,256.3,10325,150414,35.24552,-97.47582,364.9,0.0,0.0,19.97,0,1,0,0
3.038,59.55,14.8,31.1,14.38,-2.113,31.97,977.27,256.3,10325,150415,35.24552,-97.47582,364.9,0.0,0.0,19.97,0,1,0,0
3.234,67.88,14.8,31.1,14.36,-2.113,32.01,977.27,256.1,10325,150416,35.24552,-97.47582,364.9,0.0,0.0,19.97,0,1,0,0
3.332,63.48,14.8,31.0,14.33,-2.157,31.97,977.27,256.4,10325,150417,35.24552,-97.47582,364.9,0.0,0.0,19.98,0,1,0,0
3.43,76.85,14.8,31.0,14.33,-2.157,31.98,977.27,256.2,10325,150418,35.24552,-97.47582,364.9,0.0,0.0,19.98,0,1,0,0
3.038,63.12,14.8,31.0,14.41,-2.157,31.8,977.26,256.1,10325,150419,35.24552,-97.47582,364.9,0.0,0.0,19.98,0,1,0,0
3.136,63.07,14.8,31.0,14.5,-2.157,31.63,977.26,256.6,10325,150420,35.24552,-97.47582,364.9,0.0,0.0,19.98,0,1,0,0
3.234,64.62,14.8,31.0,14.48,-2.157,31.65,977.26,256.4,10325,150421,35.24552,-97.47582,364.9,0.0,0.0,19.98,0,1,0,0
3.234,62.37,14.8,31.0,14.42,-2.157,31.78,977.26,256.3,10325,150422,35.24552,-97.47582,364.9,0.0,0.0,19.98,0,1,0,0
3.528,53.13,14.8,31.0,14.44,-2.157,31.74,977.27,256.5,10325,150423,35.24552,-97.47582,364.9,0.0,0.0,19.98,0,1,0,0
3.234,80.3,14.8,30.9,14.53,-2.2,31.46,977.27,256.3,10325,150424,35.24552,-97.47582,364.9,0.0,0.0,19.99,0,1,0,0
3.332,59.65,14.8,30.9,14.65,-2.2,31.21,977.27,256.3,10325,150425,35.24552,-97.47582,364.9,0.0,0.0,19.99,0,1,0,0
3.136,49.9,14.8,30.9,14.65,-2.2,31.21,977.27,256.4,10325,150426,35.24552,-97.47582,364.9,0.0,0.0,19.99,0,1,0,0
