sfc_wspd,sfc_wdir,t_slow,rh_slow,t_fast,dewpoint,der_rh,pressure,compass_dir,gps_date,gps_time,lat,lon,gps_alt,gps_spd,gps_dir,panel_temp,qc1,qc2,qc3,qc4
0.196,190.4,20.1,67.2,20.03,13.85,67.54,960.69,86.7,10425,192042,35.18173,-97.43927,328.5,0.0,294.6,23.8,0,1,0,0
0.196,188.8,20.1,67.3,20.06,13.87,67.53,960.7,86.8,10425,192043,35.18173,-97.43927,328.6,0.0,294.6,23.8,0,1,0,0
0.196,180.6,20.1,67.3,20.06,13.87,67.53,960.71,86.9,10425,192044,35.18173,-97.43927,328.6,0.0,294.6,23.8,0,1,0,0
0.196,186.0,20.1,67.3,20.06,13.87,67.53,960.73,86.8,10425,192045,35.18173,-97.43927,328.6,0.0,294.6,23.8,0,1,0,0
0.196,189.2,20.1,67.3,20.05,13.87,67.56,960.73,86.8,10425,192046,35.18173,-97.43927,328.6,0.0,294.6,23.8,0,1,0,0
0.196,179.7,20.1,67.3,20.04,13.87,67.63,960.74,86.7,10425,192047,35.18173,-97.43927,328.6,0.0,294.6,23.8,0,1,0,0
0.196,195.6,20.1,67.3,20.01,13.87,67.72,960.74,86.7,10425,192048,35.18173,-97.43927,328.6,0.0,294.6,23.81,0,1,0,0
0.196,179.1,20.1,67.3,20.01,13.87,67.75,960.74,86.8,10425,192049,35.18173,-97.43927,328.6,0.0,294.6,23.81,0,1,0,0
0.196,176.0,20.1,67.3,20.0,13.87,67.77,960.74,86.8,10425,192050,35.18173,-97.43927,328.6,0.0,294.6,23.81,0,1,0,0
0.196,191.1,20.1,67.4,20.0,13.89,67.88,960.74,86.7,10425,192051,35.18173,-97.43926,328.9,0.0,294.6,23.81,0,1,0,0
0.196,173.0,20.1,67.4,19.99,13.89,67.92,960.75,86.8,10425,192052,35.18173,-97.43926,329.1,0.0,294.6,23.81,0,1,0,0
0.196,161.5,20.1,67.4,19.96,13.89,68.07,960.76,86.7,10425,192053,35.18173,-97.43926,329.4,0.0,294.6,23.81,0,1,0,0
0.196,182.2,20.1,67.4,19.94,13.89,68.15,960.75,86.5,10425,192054,35.18173,-97.43926,329.6,0.0,294.6,23.81,0,1,0,0
0.196,189.2,20.1,67.4,19.91,13.89,68.25,960.7,86.6,10425,192055,35.18173,-97.43926,329.9,0.0,294.6,23.82,0,1,0,0
0.196,183.1,20.1,67.4,19.88,13.89,68.4,960.7,86.6,10425,192056,35.18173,-97.43926,330.1,0.0,294.6,23.82,0,1,0,0
0.196,180.4,20.1,67.4,19.89,13.89,68.36,960.7,86.5,10425,192057,35.18173,-97.43926,330.3,0.0,294.6,23.82,0,1,0,0
0.196,180.7,20.1,67.5,19.88,13.91,68.5,960.7,86.7,10425,192058,35.18173,-97.43926,330.5,0.0,294.6,23.82,0,1,0,0
0.196,163.0,20.1,67.5,19.86,13.91,68.59,960.69,86.6,10425,192059,35.18173,-97.43926,330.7,0.0,294.6,23.82,0,1,0,0
0.196,167.5,20.1,67.5,19.83,13.91,68.72,960.69,86.6,10425,192100,35.18173,-97.43926,330.9,0.0,294.6,23.82,0,1,0,0
0.196,174.3,20.1,67.5,19.79,13.91,68.86,960.69,86.7,10425,192101,35.18173,-97.43926,331.1,0.0,294.6,23.83,0,1,0,0
0.196,182.9,20.1,67.5,19.81,13.91,68.79,960.69,86.5,10425,192102,35.18173,-97.43925,331.3,0.0,294.6,23.83,0,1,0,0
0.196,173.4,20.1,67.5,19.84,13.91,68.68,960.69,86.5,10425,192103,35.18173,-97.43925,331.5,0.0,294.6,23.83,0,1,0,0
0.196,182.1,20.1,67.6,19.85,13.94,68.72,960.69,86.3,10425,192104,35.18173,-97.43925,331.7,0.0,294.6,23.83,0,1,0,0
0.196,173.8,20.1,67.6,19.83,13.94,68.8,960.69,86.7,10425,192105,35.18173,-97.43925,331.8,0.0,294.6,23.83,0,1,0,0
0.196,186.0,20.1,67.6,19.8,13.94,68.95,960.7,86.2,10425,192106,35.18173,-97.43925,332.0,0.0,294.6,23.83,0,1,0,0
0.196,164.0,20.1,67.6,19.76,13.94,69.12,960.69,86.4,10425,192107,35.18173,-97.43925,332.1,0.0,294.6,23.83,0,1,0,0
0.196,178.6,20.1,67.6,19.73,13.94,69.23,960.69,86.7,10425,192108,35.18173,-97.43925,332.3,0.0,294.6,23.84,0,1,0,0
0.196,174.4,20.1,67.6,19.72,13.94,69.29,960.7,86.6,10425,192109,35.18173,-97.43924,332.4,0.0,294.6,23.84,0,1,0,0
0.196,178.5,20.1,67.7,19.7,13.96,69.46,960.71,86.5,10425,192110,35.18173,-97.43924,332.5,0.0,294.6,23.84,0,1,0,0
0.196,172.1,20.1,67.7,19.69,13.96,69.52,960.72,86.4,10425,192111,35.18173,-97.43924,332.7,0.0,294.6,23.84,0,1,0,0
0.196,175.9,20.1,67.7,19.68,13.96,69.54,960.73,86.6,10425,192112,35.18173,-97.43924,332.8,0.0,294.6,23.84,0,1,0,0
0.196,174.3,20.1,67.7,19.68,13.96,69.56,960.74,86.7,10425,192113,35.18173,-97.43924,332.9,0.0,294.6,23.84,0,1,0,0
0.196,181.9,20.1,67.7,19.67,13.96,69.6,960.74,87.0,10425,192114,35.18173,-97.43924,333.0,0.0,294.6,23.84,0,1,0,0
0.196,166.4,20.1,67.7,19.66,13.96,69.66,960.74,86.5,10425,192115,35.18173,-97.43924,333.1,0.0,294.6,23.85,0,1,0,0
0.196,175.9,20.1,67.8,19.64,13.98,69.81,960.74,86.6,10425,192116,35.18173,-97.43924,333.2,0.0,294.6,23.85,0,1,0,0
0.196,171.3,20.1,67.8,19.64,13.98,69.83,960.71,86.6,10425,192117,35.18173,-97.43924,333.4,0.0,294.6,23.85,0,1,0,0
0.196,184.4,20.1,67.8,19.66,13.98,69.74,960.69,86.7,10425,192118,35.18173,-97.43924,333.5,0.0,294.6,23.85,0,1,0,0
0.196,171.2,20.1,67.8,19.68,13.98,69.67,960.69,86.6,10425,192119,35.18173,-97.43923,333.7,0.0,294.6,23.85,0,1,0,0
0.196,171.2,20.1,67.8,19.67,13.98,69.69,960.7,86.8,10425,192120,35.18173,-97.43923,333.8,0.0,294.6,23.85,0,1,0,0
0.196,169.3,20.1,67.8,19.67,13.98,69.71,960.7,86.7,10425,192121,35.18173,-97.43923,334.0,0.0,294.6,23.85,0,1,0,0
0.196,168.4,20.0,67.9,19.66,13.91,69.4,960.7,86.7,10425,192122,35.18173,-97.43923,334.1,0.0,294.6,23.86,0,1,0,0
0.196,171.7,20.0,67.9,19.65,13.91,69.47,960.7,86.9,10425,192123,35.18172,-97.43923,334.3,0.0,294.6,23.86,0,1,0,0
0.196,165.1,20.0,67.9,19.63,13.91,69.56,960.69,86.8,10425,192124,35.18172,-97.43923,334.5,0.0,294.6,23.86,0,1,0,0
0.196,179.9,20.0,68.0,19.62,13.93,69.7,960.68,86.9,10425,192125,35.18172,-97.43923,334.6,0.0,294.6,23.86,0,1,0,0
0.196,158.5,20.0,68.0,19.61,13.93,69.74,960.66,86.8,10425,192126,35.18172,-97.43923,334.7,0.0,294.6,23.86,0,1,0,0
0.196,174.9,20.0,68.0,19.61,13.93,69.75,960.62,86.8,10425,192127,35.18172,-97.43923,334.9,0.0,294.6,23.86,0,1,0,0
0.196,175.3,20.0,68.0,19.62,13.93,69.7,960.63,86.7,10425,192128,35.18172,-97.43923,335.0,0.0,294.6,23.86,0,1,0,0
0.196,176.1,20.0,68.1,19.62,13.96,69.79,960.64,86.8,10425,192129,35.18172,-97.43923,335.2,0.0,294.6,23.87,0,1,0,0
0.196,180.0,20.0,68.1,19.61,13.96,69.82,960.64,86.8,10425,192130,35.18172,-97.43923,335.3,0.0,294.6,23.87,0,1,0,0
0.196,179.0,20.0,68.1,19.62,13.96,69.81,960.64,86.9,10425,192131,35.18172,-97.43923,335.5,0.0,294.6,23.87,0,1,0,0
0.196,180.2,20.0,68.1,19.61,13.96,69.81,960.64,87.0,10425,192132,35.18172,-97.43923,335.7,0.0,294.6,23.87,0,1,0,0
0.196,166.6,20.0,68.2,19.61,13.98,69.95,960.65,86.8,10425,192133,35.18172,-97.43923,335.8,0.0,294.6,23.87,0,1,0,0
0.196,164.7,20.0,68.2,19.59,13.98,70.04,960.66,87.0,10425,192134,35.18172,-97.43923,335.8,0.0,294.6,23.87,0,1,0,0
0.196,166.1,20.0,68.2,19.59,13.98,70.01,960.65,87.0,10425,192135,35.18172,-97.43923,335.8,0.0,294.6,23.88,0,1,0,0
0.196,156.1,20.0,68.2,19.6,13.98,70.0,960.65,86.9,10425,192136,35.18172,-97.43923,335.8,0.0,294.6,23.88,0,1,0,0
0.196,180.0,20.0,68.2,19.59,13.98,70.01,960.64,86.9,10425,192137,35.18172,-97.43923,335.8,0.0,294.6,23.88,0,1,0,0
0.196,169.9,20.0,68.2,19.59,13.98,70.03,960.64,86.9,10425,192138,35.18172,-97.43923,335.8,0.0,294.6,23.88,0,1,0,0
0.196,169.4,20.0,68.2,19.6,13.98,69.97,960.64,86.9,10425,192139,35.18172,-97.43923,335.8,0.0,294.6,23.88,0,1,0,0
0.196,161.9,20.0,68.3,19.62,14.0,70.01,960.63,87.0,10425,192140,35.18172,-97.43923,335.8,0.0,294.6,23.88,0,1,0,0
0.196,175.5,20.0,68.3,19.61,14.0,70.03,960.63,87.0,10425,192141,35.18172,-97.43923,335.8,0.0,294.6,23.88,0,1,0,0
0.196,186.2,20.0,68.3,19.59,14.0,70.11,960.63,87.2,10425,192142,35.18172,-97.43923,335.8,0.0,294.6,23.89,0,1,0,0
0.196,171.1,20.0,68.3,19.59,14.0,70.15,960.65,87.1,10425,192143,35.18172,-97.43923,335.8,0.0,294.6,23.89,0,1,0,0
0.196,177.0,20.0,68.3,19.58,14.0,70.16,960.65,87.1,10425,192144,35.18172,-97.43923,335.8,0.0,294.6,23.89,0,1,0,0
0.196,163.7,20.0,68.3,19.56,14.0,70.26,960.67,87.1,10425,192145,35.18172,-97.43923,335.8,0.0,294.6,23.89,0,1,0,0
0.196,164.7,20.0,68.3,19.55,14.0,70.29,960.71,87.1,10425,192146,35.18172,-97.43923,335.8,0.0,294.6,23.89,0,1,0,0
0.196,167.2,20.0,68.3,19.55,14.0,70.3,960.73,87.1,10425,192147,35.18172,-97.43923,335.8,0.0,294.6,23.89,0,1,0,0
0.196,153.7,20.0,68.4,19.54,14.02,70.43,960.75,87.1,10425,192148,35.18172,-97.43923,335.8,0.0,294.6,23.89,0,1,0,0
0.196,176.4,20.0,68.4,19.54,14.02,70.46,960.75,87.1,10425,192149,35.18172,-97.43923,335.8,0.0,294.6,23.9,0,1,0,0
0.196,163.3,19.9,68.4,19.53,13.93,70.05,960.75,87.1,10425,192150,35.18172,-97.43923,335.8,0.0,294.6,23.9,0,1,0,0
0.196,159.7,19.9,68.4,19.53,13.93,70.07,960.74,87.1,10425,192151,35.18172,-97.43923,335.8,0.0,294.6,23.9,0,1,0,0
0.196,180.9,19.9,68.4,19.51,13.93,70.13,960.71,87.0,10425,192152,35.18172,-97.43923,335.8,0.0,294.6,23.9,0,1,0,0
0.196,167.2,19.9,68.4,19.51,13.93,70.15,960.71,87.1,10425,192153,35.18172,-97.43923,335.8,0.0,294.6,23.9,0,1,0,0
0.196,167.3,19.9,68.5,19.51,13.95,70.27,960.72,87.1,10425,192154,35.18172,-97.43923,335.8,0.0,294.6,23.9,0,1,0,0
0.196,166.9,19.9,68.5,19.5,13.95,70.28,960.71,87.0,10425,192155,35.18172,-97.43923,335.8,0.0,294.6,23.9,0,1,0,0
0.196,175.0,19.9,68.5,19.51,13.95,70.26,960.71,86.9,10425,192156,35.18172,-97.43923,335.8,0.0,294.6,23.91,0,1,0,0
0.196,170.8,19.9,68.5,19.51,13.95,70.24,960.71,86.9,10425,192157,35.18172,-97.43923,335.8,0.0,294.6,23.91,0,1,0,0
0.196,167.9,19.9,68.5,19.51,13.95,70.25,960.71,86.9,10425,192158,35.18172,-97.43923,335.8,0.0,294.6,23.91,0,1,0,0
0.196,171.8,19.9,68.6,19.5,13.97,70.39,960.71,87.0,10425,192159,35.18172,-97.43923,335.8,0.0,294.6,23.91,0,1,0,0
0.196,171.4,19.9,68.6,19.47,13.97,70.54,960.71,87.0,10425,192200,35.18172,-97.43923,335.8,0.0,294.6,23.91,0,1,0,0
0.196,171.5,19.9,68.6,19.44,13.97,70.66,960.68,86.9,10425,192201,35.18172,-97.43923,335.8,0.0,294.6,23.91,0,1,0,0
0.196,175.8,19.9,68.6,19.42,13.97,70.77,960.68,87.1,10425,192202,35.18172,-97.43923,335.8,0.0,294.6,23.91,0,1,0,0
0.196,163.2,19.9,68.7,19.39,13.99,70.99,960.68,87.1,10425,192203,35.18172,-97.43923,335.8,0.0,294.6,23.92,0,1,0,0
0.196,162.8,19.9,68.7,19.37,13.99,71.08,960.68,86.8,10425,192204,35.18172,-97.43923,335.8,0.0,294.6,23.92,0,1,0,0
0.196,155.3,19.9,68.7,19.34,13.99,71.19,960.68,86.9,10425,192205,35.18172,-97.43923,335.8,0.0,294.6,23.92,0,1,0,0
0.196,170.0,19.9,68.7,19.34,13.99,71.22,960.67,86.9,10425,192206,35.18172,-97.43923,335.8,0.0,294.6,23.92,0,1,0,0
0.196,183.1,19.9,68.7,19.33,13.99,71.23,960.59,86.7,10425,192207,35.18172,-97.43923,335.8,0.0,294.6,23.92,0,1,0,0
0.196,170.7,19.9,68.7,19.33,13.99,71.24,960.61,86.8,10425,192208,35.18172,-97.43923,335.8,0.0,294.6,23.92,0,1,0,0
0.196,171.0,19.9,68.7,19.33,13.99,71.26,960.63,87.0,10425,192209,35.18172,-97.43923,335.8,0.0,294.6,23.92,0,1,0,0
0.196,179.7,19.9,68.7,19.34,13.99,71.22,960.64,86.6,10425,192210,35.18172,-97.43923,335.8,0.0,294.6,23.93,0,1,0,0
0.196,172.0,19.9,68.8,19.35,14.02,71.27,960.64,86.9,10425,192211,35.18172,-97.43923,335.8,0.0,294.6,23.93,0,1,0,0
0.196,178.7,19.9,68.8,19.36,14.02,71.21,960.66,86.8,10425,192212,35.18172,-97.43923,335.8,0.0,294.6,23.93,0,1,0,0
0.196,168.9,19.8,68.8,19.37,13.92,70.73,960.66,86.8,10425,192213,35.18172,-97.43923,335.9,0.0,294.6,23.93,0,1,0,0
0.196,174.4,19.8,68.8,19.38,13.92,70.69,960.66,86.6,10425,192214,35.18172,-97.43923,335.9,0.0,294.6,23.93,0,1,0,0
0.196,169.7,19.8,68.8,19.39,13.92,70.64,960.66,86.5,10425,192215,35.18172,-97.43923,335.9,0.0,294.6,23.93,0,1,0,0
0.196,156.7,19.8,68.8,19.4,13.92,70.61,960.66,86.7,10425,192216,35.18172,-97.43923,335.9,0.0,294.6,23.93,0,1,0,0
0.196,173.4,19.8,68.9,19.42,13.94,70.63,960.66,86.3,10425,192217,35.18172,-97.43923,335.9,0.0,294.6,23.93,0,1,0,0
0.196,171.5,19.8,68.9,19.45,13.94,70.5,960.63,86.5,10425,192218,35.18172,-97.43923,335.9,0.0,294.6,23.94,0,1,0,0
0.196,171.3,19.8,68.9,19.46,13.94,70.43,960.63,86.7,10425,192219,35.18172,-97.43923,335.9,0.0,294.6,23.94,0,1,0,0
0.196,164.3,19.8,68.9,19.46,13.94,70.45,960.64,86.8,10425,192220,35.18172,-97.43923,335.9,0.0,294.6,23.94,0,1,0,0
0.196,171.9,19.8,69.0,19.45,13.97,70.57,960.63,86.8,10425,192221,35.18172,-97.43923,335.9,0.0,294.6,23.94,0,1,0,0
0.196,176.2,19.8,69.0,19.5,13.97,70.36,960.61,86.7,10425,192222,35.18172,-97.43923,335.9,0.0,294.6,23.94,0,1,0,0
0.196,163.9,19.8,69.0,19.53,13.97,70.23,960.6,87.0,10425,192223,35.18172,-97.43923,335.9,0.0,294.6,23.94,0,1,0,0
0.196,174.0,19.8,69.0,19.54,13.97,70.17,960.58,86.9,10425,192224,35.18172,-97.43923,335.9,0.0,294.6,23.94,0,1,0,0
0.196,178.9,19.8,69.0,19.58,13.97,70.03,960.58,87.0,10425,192225,35.18172,-97.43923,335.9,0.0,294.6,23.95,0,1,0,0
0.196,174.7,19.8,69.0,19.6,13.97,69.91,960.6,87.1,10425,192226,35.18172,-97.43923,335.9,0.0,294.6,23.95,0,1,0,0
0.196,173.4,19.8,69.1,19.59,13.99,70.07,960.6,87.1,10425,192227,35.18172,-97.43923,335.9,0.0,294.6,23.95,0,1,0,0
0.196,189.1,19.8,69.1,19.59,13.99,70.06,960.6,87.1,10425,192228,35.18172,-97.43923,335.9,0.0,294.6,23.95,0,1,0,0
0.196,172.5,19.8,69.1,19.59,13.99,70.09,960.6,87.1,10425,192229,35.18172,-97.43923,335.9,0.0,294.6,23.95,0,1,0,0
0.196,176.7,19.8,69.1,19.55,13.99,70.23,960.61,87.0,10425,192230,35.18172,-97.43923,335.9,0.0,294.6,23.95,0,1,0,0
0.196,173.6,19.8,69.1,19.52,13.99,70.36,960.62,87.0,10425,192231,35.18172,-97.43923,335.9,0.0,294.6,23.95,0,1,0,0
0.196,181.9,19.8,69.1,19.51,13.99,70.45,960.62,87.1,10425,192232,35.18172,-97.43923,335.9,0.0,294.6,23.96,0,1,0,0
0.196,178.9,19.8,69.1,19.5,13.99,70.47,960.61,87.0,10425,192233,35.18172,-97.43923,335.9,0.0,294.6,23.96,0,1,0,0
0.196,185.1,19.8,69.1,19.48,13.99,70.54,960.61,87.0,10425,192234,35.18172,-97.43923,335.9,0.0,294.6,23.96,0,1,0,0
0.196,186.8,19.8,69.2,19.47,14.01,70.7,960.61,87.1,10425,192235,35.18172,-97.43923,335.9,0.0,294.6,23.96,0,1,0,0
0.196,180.8,19.8,69.2,19.47,14.01,70.72,960.61,87.1,10425,192236,35.18172,-97.43923,335.9,0.0,294.6,23.96,0,1,0,0
0.196,162.7,19.8,69.2,19.47,14.01,70.71,960.61,87.0,10425,192237,35.18172,-97.43923,335.9,0.0,294.6,23.96,0,1,0,0
0.196,174.5,19.7,69.2,19.48,13.92,70.2,960.61,87.0,10425,192238,35.18172,-97.43923,335.9,0.0,294.6,23.96,0,1,0,0
0.196,156.4,19.7,69.2,19.47,13.92,70.25,960.64,87.0,10425,192239,35.18172,-97.43923,335.9,0.0,294.6,23.97,0,1,0,0
0.196,183.4,19.7,69.2,19.46,13.92,70.33,960.64,87.0,10425,192240,35.18172,-97.43923,335.9,0.0,294.6,23.97,0,1,0,0
0.196,169.8,19.7,69.2,19.45,13.92,70.36,960.65,87.0,10425,192241,35.18172,-97.43923,335.9,0.0,294.6,23.97,0,1,0,0
0.196,175.9,19.7,69.3,19.49,13.94,70.3,960.65,86.9,10425,192242,35.18172,-97.43923,335.9,0.0,294.6,23.97,0,1,0,0
0.196,141.9,19.7,69.3,19.52,13.94,70.13,960.65,86.9,10425,192243,35.18172,-97.43923,335.9,0.0,294.6,23.97,0,1,0,0
0.196,162.3,19.7,69.3,19.56,13.94,69.99,960.65,86.7,10425,192244,35.18172,-97.43923,335.9,0.0,294.6,23.97,0,1,0,0
0.196,177.4,19.7,69.3,19.56,13.94,69.98,960.65,86.8,10425,192245,35.18172,-97.43923,335.9,0.0,294.6,23.97,0,1,0,0
0.196,168.2,19.7,69.3,19.54,13.94,70.05,960.66,86.9,10425,192246,35.18172,-97.43923,335.9,0.0,294.6,23.97,0,1,0,0
0.196,183.2,19.7,69.3,19.55,13.94,70.01,960.67,86.8,10425,192247,35.18172,-97.43923,335.9,0.0,294.6,23.98,0,1,0,0
0.196,167.6,19.7,69.3,19.55,13.94,70.03,960.67,86.8,10425,192248,35.18172,-97.43923,335.9,0.0,294.6,23.98,0,1,0,0
0.196,175.1,19.7,69.3,19.53,13.94,70.12,960.67,86.8,10425,192249,35.18172,-97.43923,335.9,0.0,294.6,23.98,0,1,0,0
0.196,166.9,19.7,69.3,19.5,13.94,70.25,960.68,86.7,10425,192251,35.18172,-97.43923,335.9,0.0,294.6,23.98,0,1,0,0
0.196,175.1,19.7,69.4,19.49,13.96,70.38,960.68,86.8,10425,192252,35.18172,-97.43923,335.9,0.0,294.6,23.98,0,1,0,0
0.196,163.4,19.7,69.4,19.49,13.96,70.38,960.68,86.9,10425,192253,35.18172,-97.43923,335.9,0.0,294.6,23.98,0,1,0,0
0.196,173.7,19.7,69.4,19.49,13.96,70.37,960.68,86.9,10425,192254,35.18172,-97.43923,335.9,0.0,294.6,23.99,0,1,0,0
0.196,178.1,19.7,69.4,19.5,13.96,70.35,960.68,87.0,10425,192255,35.18172,-97.43923,335.9,0.0,294.6,23.99,0,1,0,0
0.196,157.4,19.7,69.4,19.49,13.96,70.4,960.69,87.1,10425,192256,35.18172,-97.43923,335.9,0.0,294.6,23.99,0,1,0,0
0.196,180.3,19.7,69.4,19.47,13.96,70.46,960.69,87.0,10425,192257,35.18172,-97.43923,335.9,0.0,294.6,23.99,0,1,0,0
0.196,165.9,19.7,69.5,19.45,13.98,70.64,960.69,87.0,10425,192258,35.18172,-97.43923,335.9,0.0,294.6,23.99,0,1,0,0
0.196,172.9,19.7,69.5,19.44,13.98,70.7,960.69,86.8,10425,192259,35.18172,-97.43923,335.9,0.0,294.6,23.99,0,1,0,0
0.196,170.6,19.7,69.5,19.42,13.98,70.77,960.7,86.9,10425,192300,35.18172,-97.43923,335.9,0.0,294.6,23.99,0,1,0,0
0.196,171.6,19.7,69.5,19.41,13.98,70.83,960.71,87.1,10425,192301,35.18172,-97.43923,335.9,0.0,294.6,23.99,0,1,0,0
0.196,162.4,19.7,69.5,19.4,13.98,70.86,960.71,86.7,10425,192302,35.18172,-97.43923,335.9,0.0,294.6,24.0,0,1,0,0
0.196,161.3,19.7,69.6,19.4,14.0,70.98,960.71,86.9,10425,192303,35.18172,-97.43923,335.9,0.0,294.6,24.0,0,1,0,0
0.196,167.1,19.7,69.6,19.41,14.0,70.94,960.71,87.0,10425,192304,35.18172,-97.43923,335.9,0.0,294.6,24.0,0,1,0,0
0.196,167.4,19.7,69.6,19.42,14.0,70.88,960.71,87.0,10425,192305,35.18172,-97.43923,335.9,0.0,294.6,24.0,0,1,0,0
0.196,161.9,19.7,69.6,19.42,14.0,70.87,960.71,87.1,10425,192306,35.18172,-97.43923,335.9,0.0,294.6,24.0,0,1,0,0
0.196,170.2,19.7,69.6,19.43,14.0,70.85,960.71,87.0,10425,192307,35.18172,-97.43923,335.9,0.0,294.6,24.0,0,1,0,0
0.196,160.6,19.7,69.6,19.43,14.0,70.83,960.71,87.1,10425,192308,35.18172,-97.43923,335.9,0.0,294.6,24.0,0,1,0,0
0.196,164.8,19.7,69.7,19.44,14.03,70.92,960.71,87.1,10425,192309,35.18172,-97.43923,335.9,0.0,294.6,24.01,0,1,0,0
0.196,171.5,19.7,69.7,19.44,14.03,70.9,960.71,87.0,10425,192310,35.18172,-97.43923,335.9,0.0,294.6,24.01,0,1,0,0
0.196,169.4,19.7,69.7,19.45,14.03,70.87,960.7,87.0,10425,192311,35.18172,-97.43923,335.9,0.0,294.6,24.01,0,1,0,0
0.196,169.8,19.7,69.7,19.46,14.03,70.82,960.7,86.9,10425,192312,35.18172,-97.43923,335.9,0.0,294.6,24.01,0,1,0,0
0.196,167.3,19.7,69.7,19.46,14.03,70.8,960.7,87.0,10425,192313,35.18172,-97.43923,335.9,0.0,294.6,24.01,0,1,0,0
0.196,161.1,19.7,69.8,19.46,14.05,70.9,960.7,86.8,10425,192314,35.18172,-97.43923,335.9,0.0,294.6,24.01,0,1,0,0
0.196,175.0,19.7,69.8,19.47,14.05,70.86,960.7,86.8,10425,192315,35.18172,-97.43923,335.9,0.0,294.6,24.01,0,1,0,0
0.196,175.5,19.7,69.8,19.49,14.05,70.77,960.7,86.9,10425,192316,35.18172,-97.43923,335.9,0.0,294.6,24.01,0,1,0,0
0.196,172.3,19.7,69.8,19.52,14.05,70.67,960.7,86.9,10425,192317,35.18172,-97.43923,335.9,0.0,294.6,24.02,0,1,0,0
0.196,172.4,19.7,69.8,19.53,14.05,70.62,960.7,86.7,10425,192318,35.18172,-97.43923,335.9,0.0,294.6,24.02,0,1,0,0
0.196,170.1,19.7,69.8,19.54,14.05,70.59,960.7,87.0,10425,192319,35.18172,-97.43923,335.9,0.0,294.6,24.02,0,1,0,0
0.196,172.7,19.7,69.9,19.54,14.07,70.67,960.7,86.8,10425,192320,35.18172,-97.43923,335.9,0.0,294.6,24.02,0,1,0,0
0.196,176.0,19.7,69.9,19.54,14.07,70.67,960.7,86.9,10425,192321,35.18172,-97.43923,335.9,0.0,294.6,24.02,0,1,0,0
0.196,174.0,19.7,69.9,19.54,14.07,70.68,960.7,86.9,10425,192322,35.18172,-97.43923,335.9,0.0,294.6,24.02,0,1,0,0
0.196,174.4,19.6,70.0,19.53,14.0,70.37,960.7,87.0,10425,192323,35.18172,-97.43923,335.9,0.0,294.6,24.02,0,1,0,0
0.196,184.1,19.6,70.0,19.53,14.0,70.39,960.7,87.2,10425,192324,35.18172,-97.43923,335.9,0.0,294.6,24.02,0,1,0,0
0.196,175.1,19.6,70.0,19.53,14.0,70.37,960.7,87.1,10425,192325,35.18172,-97.43923,335.9,0.0,294.6,24.03,0,1,0,0
0.196,173.4,19.6,70.0,19.53,14.0,70.39,960.7,87.0,10425,192326,35.18172,-97.43923,335.9,0.0,294.6,24.03,0,1,0,0
0.196,181.2,19.6,70.1,19.52,14.02,70.5,960.7,87.0,10425,192327,35.18172,-97.43923,335.9,0.0,294.6,24.03,0,1,0,0
0.196,178.4,19.6,70.1,19.53,14.02,70.49,960.68,87.1,10425,192328,35.18172,-97.43923,335.9,0.0,294.6,24.03,0,1,0,0
0.196,172.7,19.6,70.1,19.56,14.02,70.33,960.68,87.1,10425,192329,35.18172,-97.43923,335.9,0.0,294.6,24.03,0,1,0,0
0.196,172.9,19.6,70.1,19.6,14.02,70.18,960.67,87.2,10425,192330,35.18172,-97.43923,335.9,0.0,294.6,24.03,0,1,0,0
0.196,165.5,19.6,70.2,19.62,14.04,70.18,960.67,87.1,10425,192331,35.18172,-97.43923,335.9,0.0,294.6,24.03,0,1,0,0
0.196,171.6,19.6,70.2,19.63,14.04,70.14,960.67,87.1,10425,192332,35.18172,-97.43923,335.9,0.0,294.6,24.03,0,1,0,0
0.196,173.0,19.6,70.2,19.63,14.04,70.15,960.68,87.1,10425,192333,35.18172,-97.43923,335.9,0.0,294.6,24.04,0,1,0,0
0.196,183.2,19.6,70.2,19.62,14.04,70.18,960.68,87.1,10425,192334,35.18172,-97.43923,335.9,0.0,294.6,24.04,0,1,0,0
0.196,165.6,19.6,70.2,19.61,14.04,70.21,960.67,87.0,10425,192335,35.18172,-97.43923,335.9,0.0,294.6,24.04,0,1,0,0
0.196,167.9,19.6,70.2,19.6,14.04,70.27,960.66,86.9,10425,192336,35.18172,-97.43923,335.9,0.0,294.6,24.04,0,1,0,0
0.196,174.4,19.6,70.2,19.59,14.04,70.3,960.65,86.8,10425,192337,35.18172,-97.43923,335.9,0.0,294.6,24.04,0,1,0,0
0.196,174.7,19.6,70.2,19.58,14.04,70.36,960.65,86.9,10425,192338,35.18172,-97.43923,335.9,0.0,294.6,24.04,0,1,0,0
0.196,184.3,19.6,70.3,19.56,14.06,70.55,960.65,86.9,10425,192339,35.18172,-97.43923,335.9,0.0,294.6,24.04,0,1,0,0
0.196,179.4,19.6,70.3,19.57,14.06,70.52,960.65,86.9,10425,192340,35.18172,-97.43923,335.9,0.0,294.6,24.04,0,1,0,0
0.196,169.8,19.6,70.3,19.58,14.06,70.48,960.65,86.9,10425,192341,35.18172,-97.43923,335.9,0.0,294.6,24.05,0,1,0,0
0.196,176.0,19.6,70.3,19.6,14.06,70.35,960.65,86.8,10425,192342,35.18172,-97.43923,335.9,0.0,294.6,24.05,0,1,0,0
